,max_time,save.full_data.interval,cell_definitions.cell_definition[@name='malignant_epithelial_cell'].motility.persistence_time,cell_definitions.cell_definition[@name='malignant_epithelial_cell'].motility.migration_bias,cell_definitions.cell_definition[@name='malignant_epithelial_cell'].motility.speed,cell_definitions.cell_definition[@name='malignant_epithelial_cell'].mechanics.cell_adhesion_affinities.cell_adhesion_affinity[@name='malignant_epithelial_cell'],cell_definitions.cell_definition[@name='M1_macrophage'].cell_interactions.dead_phagocytosis_rate,cell_definitions.cell_definition[@name='M2_macrophage'].cell_interactions.dead_phagocytosis_rate,cell_definitions.cell_definition[@name='effector_T_cell'].cell_interactions.attack_rates.attack_rate[@name='malignant_epithelial_cell'],cell_definitions.cell_definition[@name='exhausted_T_cell'].secretion.substrate[@name='pro-inflammatory_factor'].secretion_rate,cell_definitions.cell_definition[@name='exhausted_T_cell'].secretion.substrate[@name='pro-inflammatory_factor'].secretion_target,initial_conditions.cell_positions.filename,initial_conditions.cell_positions.folder
117,10080.0,1440.0,0.42003352229009305,0.4644806781345555,0.14639836151775865,1.362397846321095,0.012782254664397653,0.6498311163835342,0.8729264966224674,0.05488185013029835,0.6652379256996378,spheroid_1.csv,../cell_patterns
118,10080.0,1440.0,0.6289031574746166,0.9496208152349359,0.20376600988849802,1.1100102649939396,0.9541226557316567,0.2550144266864378,0.7360810005775078,0.07668914344794985,0.863390727870298,spheroid_2.csv,../cell_patterns
119,10080.0,1440.0,0.8904985041793952,0.280498138471665,0.6646610763173858,1.4652934737191827,0.983107993796257,0.7377577717795024,0.3086409730635574,0.026328363428666984,0.47205453931356095,spheroid_0.csv,../cell_patterns
120,10080.0,1440.0,0.9219702060340714,0.6582559259749513,0.2710593668476839,1.492792926012164,0.5186682173556418,0.4664201380827202,0.9439889298264715,0.08126929713511875,0.18865632710900146,spheroid_1.csv,../cell_patterns
121,10080.0,1440.0,0.5604491771809776,0.4106535930597752,0.7943958844925123,1.2654351334363347,0.5616740455981031,0.32538456122885673,0.74755706652316,0.014714078053931528,0.03017223931139041,spheroid_2.csv,../cell_patterns
122,10080.0,1440.0,0.38524007385904013,0.16405638227511976,0.510645186159717,0.9992303263559557,0.873900212038905,0.6416322844112679,0.9734380615727743,0.01820909620474139,0.3795370645749402,spheroid_0.csv,../cell_patterns
123,10080.0,1440.0,0.273570702368875,0.8892586397305119,0.33838337853737277,1.4261712485992248,0.749717903250715,0.33886294696395947,0.40294644530040535,0.05998319987532929,0.990960136200747,spheroid_1.csv,../cell_patterns
124,10080.0,1440.0,0.36624397580937273,0.38142210331000015,0.21907014917381207,0.5814518548294967,0.1958696948980006,0.36483108274432335,0.5826498284113847,0.0793209091038342,0.8532330255013089,spheroid_2.csv,../cell_patterns
125,10080.0,1440.0,0.5427899590312867,0.3235441273511534,0.9305795177083287,1.2909326720635126,0.7104864967176279,0.5355358386482841,0.6598336052505077,0.08390125031902501,0.7240815523813522,spheroid_0.csv,../cell_patterns
126,10080.0,1440.0,0.2821793427796719,0.27384057105153814,0.6933819367313444,0.8820257336939882,0.05662598285159027,0.04260508477542968,0.774402163003513,0.088470785687768,0.6994092800278986,spheroid_1.csv,../cell_patterns
127,10080.0,1440.0,0.3456656539994487,0.9230270778726936,0.5366542638862734,1.0896176971204101,0.6639679642102586,0.09779143609073095,0.19727348705819264,0.0579122957046523,0.08998103617817439,spheroid_2.csv,../cell_patterns
128,10080.0,1440.0,0.45820780804685546,0.6938939794002855,0.10242600916881275,0.7535243970265493,0.6042642322484815,0.011987157031391976,0.7896444351218813,0.011269082286233127,0.43253916070150783,spheroid_0.csv,../cell_patterns
129,10080.0,1440.0,0.8192745462076482,0.840647700902135,0.4115683878566614,1.301082867781148,0.2449288680524041,0.6039798347107387,0.8064703030839016,0.03505530211049836,0.5789629485396779,spheroid_1.csv,../cell_patterns
130,10080.0,1440.0,0.682697288691747,0.3652104895837971,0.3796054871163712,1.341463357411897,0.49463062418607906,0.07464313795996855,0.37219098514811494,0.015818568484886684,0.7170260511018073,spheroid_2.csv,../cell_patterns
131,10080.0,1440.0,0.4258567388901128,0.6564320750962477,0.9685938073772989,0.6609470122235886,0.09688897862255738,0.28919296615103635,0.28541772352964984,0.02218105773267195,0.3113738400137235,spheroid_0.csv,../cell_patterns
132,10080.0,1440.0,0.9742814874396636,0.4414140654110814,0.5231742668810492,0.685200869522955,0.7720970643804445,0.27137732245332236,0.9066896178784797,0.06337517727762428,0.9193931745823167,spheroid_1.csv,../cell_patterns
133,10080.0,1440.0,0.9086385722550592,0.7232233969095057,0.7733517122262142,0.635117022830556,0.4704921142895762,0.14280636403210054,0.3612163397626094,0.0699303149421705,0.6057085192158291,spheroid_2.csv,../cell_patterns
134,10080.0,1440.0,0.9603444396199314,0.5369519271850437,0.9068336937804694,1.1882214879396882,0.031220505181850274,0.8610971936560903,0.40858222702849417,0.0856925256038815,0.41136010074486135,spheroid_0.csv,../cell_patterns
135,10080.0,1440.0,0.11322972182286846,0.6362720279080204,0.6438271921454988,0.5568316338661491,0.9008317759074205,0.2193974514492452,0.5323461195995366,0.03100740444437898,0.4954918712851884,spheroid_1.csv,../cell_patterns
136,10080.0,1440.0,0.5869699584218067,0.23016781963243432,0.15963087709945295,0.7013090495116518,0.32055695584779176,0.6717984129238289,0.10944282852065232,0.06699516214829827,0.071906633288822,spheroid_2.csv,../cell_patterns
137,10080.0,1440.0,0.3934710939785657,0.5061641305570213,0.8431076943812346,1.458178486131891,0.3321554665084458,0.4281729079328635,0.05785187947900905,0.02596928420220356,0.9345655835596502,spheroid_0.csv,../cell_patterns
138,10080.0,1440.0,0.7239809886401041,0.11468130740742395,0.493389559872076,1.220840646452161,0.7915645667362001,0.17219507774470014,0.5194929904099445,0.09262110607014885,0.26108628334105927,spheroid_1.csv,../cell_patterns
139,10080.0,1440.0,0.3105495616109971,0.787492405344114,0.30082490271865214,0.7954190799389895,0.8304788383896379,0.9325398706039159,0.03441494217926025,0.03563577128394218,0.6361413454235438,spheroid_2.csv,../cell_patterns
140,10080.0,1440.0,0.5143266161262221,0.7658842786762966,0.915512452049377,1.3292371406975774,0.9029606686881474,0.6209286022990699,0.07530980323937543,0.0730212192506367,0.5552391352805724,spheroid_0.csv,../cell_patterns
141,10080.0,1440.0,0.3261377041264097,0.1378823669809823,0.28808419514641015,1.2422142193642753,0.45751810420625716,0.9013708668423744,0.4621658061606752,0.0642919817970386,0.394353505307288,spheroid_1.csv,../cell_patterns
142,10080.0,1440.0,0.7349295044831474,0.1757913847610646,0.7583379790545561,0.5019984922871786,0.8473376912970036,0.40497356512266186,0.14596344717627313,0.04095158835246722,0.8400196824222923,spheroid_2.csv,../cell_patterns
143,10080.0,1440.0,0.5116829713364338,0.7303139582514764,0.3582048668138006,0.6571396458857987,0.2919755556441234,0.8110146350762056,0.9958451086830583,0.09696142285555269,0.5243597412991864,spheroid_0.csv,../cell_patterns
144,10080.0,1440.0,0.2421449819824307,0.8656155519157948,0.7265526213190858,0.9707591235590044,0.260002187084137,0.7977853781766558,0.10599953269021772,0.08207290537533758,0.30268077110965025,spheroid_1.csv,../cell_patterns
145,10080.0,1440.0,0.985875877480614,0.8968499820818197,0.18246189178138744,0.9003676593161674,0.40487046089676715,0.38526195335886376,0.2392502615078026,0.028262765556548705,0.3645134006946096,spheroid_2.csv,../cell_patterns
146,10080.0,1440.0,0.1466734333428065,0.25768686602824864,0.45151960187997164,1.073428898250377,0.42731776903906427,0.5749265370641305,0.2591038251843741,0.07612747865198564,0.5870766290564375,spheroid_0.csv,../cell_patterns
147,10080.0,1440.0,0.7806819162262874,0.821480380584659,0.947391143596484,0.8237581098668845,0.7378895691612114,0.7167736502837073,0.9243688596804586,0.06191677287953402,0.1358478043825247,spheroid_1.csv,../cell_patterns
148,10080.0,1440.0,0.6588118169386658,0.9695618247095202,0.8045104104211156,0.9308372693005151,0.12990278691311125,0.6839908367559557,0.49463557880629616,0.012443382690552018,0.8194620815333816,spheroid_2.csv,../cell_patterns
149,10080.0,1440.0,0.15800726889395578,0.303194214326137,0.22799826939011333,1.2178443694344354,0.12445513284272346,0.24221351388740847,0.15990262135842417,0.043759157632310614,0.2690573535436024,spheroid_0.csv,../cell_patterns
