x,y,z,type
-294,-32,0,malignant_epithelial_cell
-288,-32,0,malignant_epithelial_cell
36,-32,0,malignant_epithelial_cell
54,-32,0,malignant_epithelial_cell
65,-32,0,malignant_epithelial_cell
177,-32,0,malignant_epithelial_cell
270,-32,0,malignant_epithelial_cell
-8,-31,0,malignant_epithelial_cell
80,-31,0,malignant_epithelial_cell
283,-31,0,malignant_epithelial_cell
-276,-30,0,malignant_epithelial_cell
-128,-30,0,malignant_epithelial_cell
-116,-30,0,malignant_epithelial_cell
245,-30,0,malignant_epithelial_cell
-181,-29,0,malignant_epithelial_cell
-88,-29,0,malignant_epithelial_cell
80,-29,0,malignant_epithelial_cell
-236,-28,0,malignant_epithelial_cell
-232,-28,0,malignant_epithelial_cell
-60,-28,0,malignant_epithelial_cell
-42,-28,0,malignant_epithelial_cell
19,-28,0,malignant_epithelial_cell
205,-28,0,malignant_epithelial_cell
-132,-27,0,malignant_epithelial_cell
17,-27,0,malignant_epithelial_cell
-117,-26,0,malignant_epithelial_cell
57,-26,0,malignant_epithelial_cell
64,-25,0,malignant_epithelial_cell
275,-25,0,malignant_epithelial_cell
-16,-24,0,malignant_epithelial_cell
-200,-23,0,malignant_epithelial_cell
-198,-23,0,malignant_epithelial_cell
-60,-23,0,malignant_epithelial_cell
-55,-23,0,malignant_epithelial_cell
-244,-22,0,malignant_epithelial_cell
-37,-22,0,malignant_epithelial_cell
55,-22,0,malignant_epithelial_cell
74,-22,0,malignant_epithelial_cell
204,-22,0,malignant_epithelial_cell
284,-22,0,malignant_epithelial_cell
-145,-21,0,malignant_epithelial_cell
138,-21,0,malignant_epithelial_cell
-116,-20,0,malignant_epithelial_cell
256,-20,0,malignant_epithelial_cell
290,-20,0,malignant_epithelial_cell
77,-19,0,malignant_epithelial_cell
125,-19,0,malignant_epithelial_cell
223,-19,0,malignant_epithelial_cell
-107,-18,0,malignant_epithelial_cell
28,-18,0,malignant_epithelial_cell
179,-18,0,malignant_epithelial_cell
-230,-17,0,malignant_epithelial_cell
239,-17,0,malignant_epithelial_cell
264,-17,0,malignant_epithelial_cell
-223,-16,0,malignant_epithelial_cell
-17,-16,0,malignant_epithelial_cell
-269,-15,0,malignant_epithelial_cell
-243,-15,0,malignant_epithelial_cell
-223,-15,0,malignant_epithelial_cell
271,-15,0,malignant_epithelial_cell
-144,-14,0,malignant_epithelial_cell
-10,-14,0,malignant_epithelial_cell
-280,-13,0,malignant_epithelial_cell
-179,-13,0,malignant_epithelial_cell
87,-13,0,malignant_epithelial_cell
-283,-12,0,malignant_epithelial_cell
114,-11,0,malignant_epithelial_cell
-191,-10,0,malignant_epithelial_cell
-184,-10,0,malignant_epithelial_cell
48,-10,0,malignant_epithelial_cell
225,-10,0,malignant_epithelial_cell
226,-10,0,malignant_epithelial_cell
-333,-9,0,effector_T_cell
-271,-9,0,malignant_epithelial_cell
0,-8,0,malignant_epithelial_cell
24,-8,0,malignant_epithelial_cell
227,-8,0,malignant_epithelial_cell
-71,-7,0,malignant_epithelial_cell
-58,-7,0,malignant_epithelial_cell
228,-7,0,malignant_epithelial_cell
-138,-6,0,malignant_epithelial_cell
3,-6,0,malignant_epithelial_cell
211,-6,0,malignant_epithelial_cell
-267,-5,0,malignant_epithelial_cell
-126,-5,0,malignant_epithelial_cell
-257,-4,0,malignant_epithelial_cell
-243,-4,0,malignant_epithelial_cell
56,-4,0,malignant_epithelial_cell
108,-4,0,malignant_epithelial_cell
-259,-3,0,malignant_epithelial_cell
-255,-3,0,malignant_epithelial_cell
-198,-3,0,malignant_epithelial_cell
-211,-2,0,malignant_epithelial_cell
90,-2,0,malignant_epithelial_cell
101,-1,0,malignant_epithelial_cell
258,-1,0,malignant_epithelial_cell
-115,0,0,malignant_epithelial_cell
-42,0,0,malignant_epithelial_cell
-234,1,0,malignant_epithelial_cell
-138,1,0,malignant_epithelial_cell
-126,2,0,malignant_epithelial_cell
-70,2,0,malignant_epithelial_cell
-173,3,0,malignant_epithelial_cell
-154,3,0,malignant_epithelial_cell
-288,4,0,malignant_epithelial_cell
8,4,0,malignant_epithelial_cell
140,4,0,malignant_epithelial_cell
261,4,0,malignant_epithelial_cell
-289,5,0,malignant_epithelial_cell
-99,5,0,malignant_epithelial_cell
-298,6,0,malignant_epithelial_cell
-60,6,0,malignant_epithelial_cell
30,6,0,malignant_epithelial_cell
82,6,0,malignant_epithelial_cell
283,6,0,malignant_epithelial_cell
284,6,0,malignant_epithelial_cell
23,7,0,malignant_epithelial_cell
242,7,0,malignant_epithelial_cell
-272,8,0,malignant_epithelial_cell
-111,8,0,malignant_epithelial_cell
89,8,0,malignant_epithelial_cell
-35,9,0,malignant_epithelial_cell
250,9,0,malignant_epithelial_cell
76,10,0,malignant_epithelial_cell
202,10,0,malignant_epithelial_cell
276,10,0,malignant_epithelial_cell
-270,11,0,malignant_epithelial_cell
-53,11,0,malignant_epithelial_cell
17,11,0,malignant_epithelial_cell
123,11,0,malignant_epithelial_cell
175,11,0,malignant_epithelial_cell
206,11,0,malignant_epithelial_cell
274,11,0,malignant_epithelial_cell
-266,12,0,malignant_epithelial_cell
249,12,0,malignant_epithelial_cell
-234,14,0,malignant_epithelial_cell
-160,14,0,malignant_epithelial_cell
-89,14,0,malignant_epithelial_cell
128,14,0,malignant_epithelial_cell
-245,15,0,malignant_epithelial_cell
110,15,0,malignant_epithelial_cell
-278,16,0,malignant_epithelial_cell
-201,16,0,malignant_epithelial_cell
-196,16,0,malignant_epithelial_cell
-112,16,0,malignant_epithelial_cell
-48,16,0,malignant_epithelial_cell
118,16,0,malignant_epithelial_cell
287,16,0,malignant_epithelial_cell
389,16,0,effector_T_cell
-241,17,0,malignant_epithelial_cell
205,17,0,malignant_epithelial_cell
242,17,0,malignant_epithelial_cell
-250,18,0,malignant_epithelial_cell
-197,18,0,malignant_epithelial_cell
-196,18,0,malignant_epithelial_cell
-104,18,0,malignant_epithelial_cell
217,19,0,malignant_epithelial_cell
294,19,0,malignant_epithelial_cell
-124,20,0,malignant_epithelial_cell
149,20,0,malignant_epithelial_cell
181,20,0,malignant_epithelial_cell
241,20,0,malignant_epithelial_cell
-149,21,0,malignant_epithelial_cell
-128,21,0,malignant_epithelial_cell
177,21,0,malignant_epithelial_cell
-155,22,0,malignant_epithelial_cell
-50,22,0,malignant_epithelial_cell
101,22,0,malignant_epithelial_cell
150,22,0,malignant_epithelial_cell
-75,23,0,malignant_epithelial_cell
38,23,0,malignant_epithelial_cell
112,23,0,malignant_epithelial_cell
264,23,0,malignant_epithelial_cell
276,23,0,malignant_epithelial_cell
-298,24,0,malignant_epithelial_cell
34,24,0,malignant_epithelial_cell
47,24,0,malignant_epithelial_cell
241,24,0,malignant_epithelial_cell
-137,25,0,malignant_epithelial_cell
-4,25,0,malignant_epithelial_cell
-250,26,0,malignant_epithelial_cell
-192,26,0,malignant_epithelial_cell
117,27,0,malignant_epithelial_cell
229,27,0,malignant_epithelial_cell
-279,29,0,malignant_epithelial_cell
-259,29,0,malignant_epithelial_cell
-177,29,0,malignant_epithelial_cell
142,29,0,malignant_epithelial_cell
272,29,0,malignant_epithelial_cell
38,31,0,malignant_epithelial_cell
221,31,0,malignant_epithelial_cell
-238,32,0,malignant_epithelial_cell
139,32,0,malignant_epithelial_cell
155,32,0,malignant_epithelial_cell
-422,33,0,effector_T_cell
-411,33,0,M0_macrophage
-52,33,0,malignant_epithelial_cell
148,33,0,malignant_epithelial_cell
261,33,0,malignant_epithelial_cell
-111,34,0,malignant_epithelial_cell
-97,34,0,malignant_epithelial_cell
-140,35,0,malignant_epithelial_cell
-101,35,0,malignant_epithelial_cell
-79,35,0,malignant_epithelial_cell
-53,35,0,malignant_epithelial_cell
88,35,0,malignant_epithelial_cell
-215,36,0,malignant_epithelial_cell
-176,36,0,malignant_epithelial_cell
-109,36,0,malignant_epithelial_cell
-64,36,0,malignant_epithelial_cell
147,36,0,malignant_epithelial_cell
218,36,0,malignant_epithelial_cell
269,36,0,malignant_epithelial_cell
-32,37,0,malignant_epithelial_cell
-6,37,0,malignant_epithelial_cell
30,38,0,malignant_epithelial_cell
71,38,0,malignant_epithelial_cell
94,38,0,malignant_epithelial_cell
255,38,0,malignant_epithelial_cell
-228,39,0,malignant_epithelial_cell
-173,39,0,malignant_epithelial_cell
-54,39,0,malignant_epithelial_cell
-41,39,0,malignant_epithelial_cell
97,39,0,malignant_epithelial_cell
167,39,0,malignant_epithelial_cell
188,39,0,malignant_epithelial_cell
268,39,0,malignant_epithelial_cell
-179,40,0,malignant_epithelial_cell
-6,40,0,malignant_epithelial_cell
-94,41,0,malignant_epithelial_cell
6,41,0,malignant_epithelial_cell
163,41,0,malignant_epithelial_cell
209,41,0,malignant_epithelial_cell
219,41,0,malignant_epithelial_cell
-72,42,0,malignant_epithelial_cell
97,42,0,malignant_epithelial_cell
160,42,0,malignant_epithelial_cell
168,42,0,malignant_epithelial_cell
230,42,0,malignant_epithelial_cell
280,42,0,malignant_epithelial_cell
-82,43,0,malignant_epithelial_cell
352,43,0,effector_T_cell
58,44,0,malignant_epithelial_cell
-88,45,0,malignant_epithelial_cell
5,45,0,malignant_epithelial_cell
61,45,0,malignant_epithelial_cell
176,45,0,malignant_epithelial_cell
292,45,0,malignant_epithelial_cell
48,46,0,malignant_epithelial_cell
174,46,0,malignant_epithelial_cell
-216,47,0,malignant_epithelial_cell
-202,47,0,malignant_epithelial_cell
255,47,0,malignant_epithelial_cell
-78,48,0,malignant_epithelial_cell
18,48,0,malignant_epithelial_cell
182,48,0,malignant_epithelial_cell
-181,49,0,malignant_epithelial_cell
85,49,0,malignant_epithelial_cell
98,49,0,malignant_epithelial_cell
228,49,0,malignant_epithelial_cell
252,49,0,malignant_epithelial_cell
287,49,0,malignant_epithelial_cell
-224,50,0,malignant_epithelial_cell
-131,50,0,malignant_epithelial_cell
-18,50,0,malignant_epithelial_cell
10,51,0,malignant_epithelial_cell
60,51,0,malignant_epithelial_cell
130,51,0,malignant_epithelial_cell
284,51,0,malignant_epithelial_cell
292,51,0,malignant_epithelial_cell
-410,52,0,effector_T_cell
-216,52,0,malignant_epithelial_cell
3,52,0,malignant_epithelial_cell
186,52,0,malignant_epithelial_cell
187,52,0,malignant_epithelial_cell
-142,53,0,malignant_epithelial_cell
-80,53,0,malignant_epithelial_cell
217,53,0,malignant_epithelial_cell
-268,54,0,malignant_epithelial_cell
-146,54,0,malignant_epithelial_cell
45,54,0,malignant_epithelial_cell
-138,55,0,malignant_epithelial_cell
78,56,0,malignant_epithelial_cell
251,56,0,malignant_epithelial_cell
-269,57,0,malignant_epithelial_cell
-221,58,0,malignant_epithelial_cell
-129,58,0,malignant_epithelial_cell
-37,58,0,malignant_epithelial_cell
-261,59,0,malignant_epithelial_cell
-155,59,0,malignant_epithelial_cell
-88,59,0,malignant_epithelial_cell
79,59,0,malignant_epithelial_cell
253,59,0,malignant_epithelial_cell
254,59,0,malignant_epithelial_cell
255,59,0,malignant_epithelial_cell
293,59,0,malignant_epithelial_cell
202,60,0,malignant_epithelial_cell
-251,61,0,malignant_epithelial_cell
-162,61,0,malignant_epithelial_cell
-120,61,0,malignant_epithelial_cell
-95,61,0,malignant_epithelial_cell
-15,61,0,malignant_epithelial_cell
40,61,0,malignant_epithelial_cell
140,61,0,malignant_epithelial_cell
157,61,0,malignant_epithelial_cell
-87,62,0,malignant_epithelial_cell
-49,62,0,malignant_epithelial_cell
85,62,0,malignant_epithelial_cell
176,62,0,malignant_epithelial_cell
-100,63,0,malignant_epithelial_cell
-58,63,0,malignant_epithelial_cell
93,63,0,malignant_epithelial_cell
197,63,0,malignant_epithelial_cell
-93,64,0,malignant_epithelial_cell
-86,64,0,malignant_epithelial_cell
-28,64,0,malignant_epithelial_cell
380,64,0,effector_T_cell
-324,65,0,M0_macrophage
-164,65,0,malignant_epithelial_cell
-70,65,0,malignant_epithelial_cell
169,65,0,malignant_epithelial_cell
-196,66,0,malignant_epithelial_cell
-134,66,0,malignant_epithelial_cell
15,66,0,malignant_epithelial_cell
34,66,0,malignant_epithelial_cell
107,66,0,malignant_epithelial_cell
175,66,0,malignant_epithelial_cell
191,66,0,malignant_epithelial_cell
250,66,0,malignant_epithelial_cell
252,66,0,malignant_epithelial_cell
-420,67,0,effector_T_cell
-155,67,0,malignant_epithelial_cell
-15,67,0,malignant_epithelial_cell
230,67,0,malignant_epithelial_cell
-218,68,0,malignant_epithelial_cell
31,68,0,malignant_epithelial_cell
-210,69,0,malignant_epithelial_cell
-10,69,0,malignant_epithelial_cell
73,69,0,malignant_epithelial_cell
-177,70,0,malignant_epithelial_cell
-28,70,0,malignant_epithelial_cell
124,70,0,malignant_epithelial_cell
223,71,0,malignant_epithelial_cell
-122,72,0,malignant_epithelial_cell
-92,72,0,malignant_epithelial_cell
59,72,0,malignant_epithelial_cell
-375,73,0,M0_macrophage
-245,73,0,malignant_epithelial_cell
-11,73,0,malignant_epithelial_cell
175,73,0,malignant_epithelial_cell
-196,74,0,malignant_epithelial_cell
64,74,0,malignant_epithelial_cell
124,74,0,malignant_epithelial_cell
179,74,0,malignant_epithelial_cell
182,74,0,malignant_epithelial_cell
267,74,0,malignant_epithelial_cell
-394,75,0,effector_T_cell
-155,75,0,malignant_epithelial_cell
-49,75,0,malignant_epithelial_cell
82,75,0,malignant_epithelial_cell
3,76,0,malignant_epithelial_cell
-255,77,0,malignant_epithelial_cell
-190,77,0,malignant_epithelial_cell
-52,77,0,malignant_epithelial_cell
7,78,0,malignant_epithelial_cell
172,78,0,malignant_epithelial_cell
200,78,0,malignant_epithelial_cell
-67,79,0,malignant_epithelial_cell
-49,79,0,malignant_epithelial_cell
179,79,0,malignant_epithelial_cell
277,79,0,malignant_epithelial_cell
99,80,0,malignant_epithelial_cell
199,80,0,malignant_epithelial_cell
125,81,0,malignant_epithelial_cell
31,82,0,malignant_epithelial_cell
142,82,0,malignant_epithelial_cell
159,82,0,malignant_epithelial_cell
-147,83,0,malignant_epithelial_cell
134,83,0,malignant_epithelial_cell
170,83,0,malignant_epithelial_cell
265,83,0,malignant_epithelial_cell
-51,84,0,malignant_epithelial_cell
42,84,0,malignant_epithelial_cell
287,84,0,malignant_epithelial_cell
-182,85,0,malignant_epithelial_cell
-8,85,0,malignant_epithelial_cell
197,85,0,malignant_epithelial_cell
-97,86,0,malignant_epithelial_cell
30,86,0,malignant_epithelial_cell
-182,87,0,malignant_epithelial_cell
123,87,0,malignant_epithelial_cell
163,87,0,malignant_epithelial_cell
-110,88,0,malignant_epithelial_cell
70,88,0,malignant_epithelial_cell
72,88,0,malignant_epithelial_cell
131,88,0,malignant_epithelial_cell
-56,89,0,malignant_epithelial_cell
13,89,0,malignant_epithelial_cell
22,89,0,malignant_epithelial_cell
39,89,0,malignant_epithelial_cell
164,89,0,malignant_epithelial_cell
-102,90,0,malignant_epithelial_cell
51,90,0,malignant_epithelial_cell
102,90,0,malignant_epithelial_cell
149,90,0,malignant_epithelial_cell
246,90,0,malignant_epithelial_cell
389,90,0,effector_T_cell
-263,91,0,malignant_epithelial_cell
13,91,0,malignant_epithelial_cell
38,91,0,malignant_epithelial_cell
109,91,0,malignant_epithelial_cell
144,91,0,malignant_epithelial_cell
157,91,0,malignant_epithelial_cell
251,91,0,malignant_epithelial_cell
-173,94,0,malignant_epithelial_cell
-156,94,0,malignant_epithelial_cell
135,95,0,malignant_epithelial_cell
-238,96,0,malignant_epithelial_cell
-237,96,0,malignant_epithelial_cell
-202,96,0,malignant_epithelial_cell
-144,96,0,malignant_epithelial_cell
-305,97,0,M0_macrophage
-73,97,0,malignant_epithelial_cell
84,97,0,malignant_epithelial_cell
110,97,0,malignant_epithelial_cell
-331,98,0,effector_T_cell
-279,98,0,malignant_epithelial_cell
-273,98,0,malignant_epithelial_cell
-76,98,0,malignant_epithelial_cell
205,98,0,malignant_epithelial_cell
-188,99,0,malignant_epithelial_cell
-254,100,0,malignant_epithelial_cell
53,100,0,malignant_epithelial_cell
178,100,0,malignant_epithelial_cell
-166,101,0,malignant_epithelial_cell
-209,102,0,malignant_epithelial_cell
-42,102,0,malignant_epithelial_cell
71,102,0,malignant_epithelial_cell
104,102,0,malignant_epithelial_cell
116,102,0,malignant_epithelial_cell
-139,103,0,malignant_epithelial_cell
-41,103,0,malignant_epithelial_cell
-32,103,0,malignant_epithelial_cell
-219,105,0,malignant_epithelial_cell
-194,105,0,malignant_epithelial_cell
72,105,0,malignant_epithelial_cell
134,105,0,malignant_epithelial_cell
176,105,0,malignant_epithelial_cell
206,105,0,malignant_epithelial_cell
264,105,0,malignant_epithelial_cell
-225,106,0,malignant_epithelial_cell
-217,106,0,malignant_epithelial_cell
100,106,0,malignant_epithelial_cell
186,106,0,malignant_epithelial_cell
239,106,0,malignant_epithelial_cell
269,106,0,malignant_epithelial_cell
-254,107,0,malignant_epithelial_cell
20,107,0,malignant_epithelial_cell
103,107,0,malignant_epithelial_cell
246,107,0,malignant_epithelial_cell
74,108,0,malignant_epithelial_cell
123,108,0,malignant_epithelial_cell
74,109,0,malignant_epithelial_cell
-137,110,0,malignant_epithelial_cell
-77,111,0,malignant_epithelial_cell
145,111,0,malignant_epithelial_cell
252,112,0,malignant_epithelial_cell
92,113,0,malignant_epithelial_cell
168,113,0,malignant_epithelial_cell
-154,114,0,malignant_epithelial_cell
-124,114,0,malignant_epithelial_cell
196,114,0,malignant_epithelial_cell
-244,115,0,malignant_epithelial_cell
-151,115,0,malignant_epithelial_cell
61,115,0,malignant_epithelial_cell
275,115,0,malignant_epithelial_cell
-129,116,0,malignant_epithelial_cell
135,116,0,malignant_epithelial_cell
-227,117,0,malignant_epithelial_cell
135,117,0,malignant_epithelial_cell
39,118,0,malignant_epithelial_cell
237,118,0,malignant_epithelial_cell
-269,119,0,malignant_epithelial_cell
-14,119,0,malignant_epithelial_cell
192,119,0,malignant_epithelial_cell
-58,120,0,malignant_epithelial_cell
-33,120,0,malignant_epithelial_cell
198,121,0,malignant_epithelial_cell
242,121,0,malignant_epithelial_cell
-206,122,0,malignant_epithelial_cell
-110,122,0,malignant_epithelial_cell
-65,122,0,malignant_epithelial_cell
98,122,0,malignant_epithelial_cell
-249,123,0,malignant_epithelial_cell
-60,123,0,malignant_epithelial_cell
-167,124,0,malignant_epithelial_cell
-163,124,0,malignant_epithelial_cell
241,124,0,malignant_epithelial_cell
-392,125,0,M0_macrophage
-14,125,0,malignant_epithelial_cell
8,126,0,malignant_epithelial_cell
-47,127,0,malignant_epithelial_cell
61,127,0,malignant_epithelial_cell
95,127,0,malignant_epithelial_cell
120,127,0,malignant_epithelial_cell
218,127,0,malignant_epithelial_cell
-62,128,0,malignant_epithelial_cell
165,128,0,malignant_epithelial_cell
-315,129,0,effector_T_cell
-298,129,0,effector_T_cell
-121,129,0,malignant_epithelial_cell
5,129,0,malignant_epithelial_cell
114,129,0,malignant_epithelial_cell
-301,130,0,effector_T_cell
-73,130,0,malignant_epithelial_cell
116,130,0,malignant_epithelial_cell
236,130,0,malignant_epithelial_cell
249,130,0,malignant_epithelial_cell
263,130,0,malignant_epithelial_cell
389,130,0,M0_macrophage
80,131,0,malignant_epithelial_cell
111,131,0,malignant_epithelial_cell
214,131,0,malignant_epithelial_cell
-391,132,0,effector_T_cell
-176,132,0,malignant_epithelial_cell
87,132,0,malignant_epithelial_cell
-18,134,0,malignant_epithelial_cell
2,134,0,malignant_epithelial_cell
180,134,0,malignant_epithelial_cell
-195,135,0,malignant_epithelial_cell
-58,135,0,malignant_epithelial_cell
107,135,0,malignant_epithelial_cell
-127,136,0,malignant_epithelial_cell
-76,136,0,malignant_epithelial_cell
164,136,0,malignant_epithelial_cell
172,136,0,malignant_epithelial_cell
-69,137,0,malignant_epithelial_cell
10,137,0,malignant_epithelial_cell
209,137,0,malignant_epithelial_cell
235,137,0,malignant_epithelial_cell
-368,138,0,M0_macrophage
-183,138,0,malignant_epithelial_cell
175,138,0,malignant_epithelial_cell
183,138,0,malignant_epithelial_cell
212,138,0,malignant_epithelial_cell
232,138,0,malignant_epithelial_cell
-201,139,0,malignant_epithelial_cell
-104,139,0,malignant_epithelial_cell
-256,140,0,malignant_epithelial_cell
-178,140,0,malignant_epithelial_cell
-30,140,0,malignant_epithelial_cell
9,140,0,malignant_epithelial_cell
-156,141,0,malignant_epithelial_cell
-155,141,0,malignant_epithelial_cell
-55,141,0,malignant_epithelial_cell
208,141,0,malignant_epithelial_cell
263,141,0,malignant_epithelial_cell
-95,142,0,malignant_epithelial_cell
24,142,0,malignant_epithelial_cell
19,143,0,malignant_epithelial_cell
193,143,0,malignant_epithelial_cell
247,143,0,malignant_epithelial_cell
-1,144,0,malignant_epithelial_cell
55,144,0,malignant_epithelial_cell
102,144,0,malignant_epithelial_cell
128,144,0,malignant_epithelial_cell
174,144,0,malignant_epithelial_cell
-108,145,0,malignant_epithelial_cell
-26,145,0,malignant_epithelial_cell
-22,145,0,malignant_epithelial_cell
227,145,0,malignant_epithelial_cell
251,145,0,malignant_epithelial_cell
-142,146,0,malignant_epithelial_cell
50,146,0,malignant_epithelial_cell
-232,147,0,malignant_epithelial_cell
-204,147,0,malignant_epithelial_cell
-122,147,0,malignant_epithelial_cell
179,147,0,malignant_epithelial_cell
-254,148,0,malignant_epithelial_cell
-233,148,0,malignant_epithelial_cell
242,148,0,malignant_epithelial_cell
-60,149,0,malignant_epithelial_cell
53,149,0,malignant_epithelial_cell
20,150,0,malignant_epithelial_cell
247,150,0,malignant_epithelial_cell
-251,151,0,malignant_epithelial_cell
75,151,0,malignant_epithelial_cell
246,151,0,malignant_epithelial_cell
-103,152,0,malignant_epithelial_cell
-1,152,0,malignant_epithelial_cell
42,152,0,malignant_epithelial_cell
-304,153,0,M0_macrophage
-82,153,0,malignant_epithelial_cell
192,153,0,malignant_epithelial_cell
233,153,0,malignant_epithelial_cell
-179,154,0,malignant_epithelial_cell
-141,154,0,malignant_epithelial_cell
-80,155,0,malignant_epithelial_cell
21,155,0,malignant_epithelial_cell
99,155,0,malignant_epithelial_cell
109,155,0,malignant_epithelial_cell
-212,156,0,malignant_epithelial_cell
-99,156,0,malignant_epithelial_cell
-84,156,0,malignant_epithelial_cell
-7,156,0,malignant_epithelial_cell
-136,157,0,malignant_epithelial_cell
-77,157,0,malignant_epithelial_cell
25,157,0,malignant_epithelial_cell
61,157,0,malignant_epithelial_cell
-198,158,0,malignant_epithelial_cell
24,158,0,malignant_epithelial_cell
-246,159,0,malignant_epithelial_cell
62,159,0,malignant_epithelial_cell
-177,160,0,malignant_epithelial_cell
22,160,0,malignant_epithelial_cell
140,160,0,malignant_epithelial_cell
234,161,0,malignant_epithelial_cell
-191,162,0,malignant_epithelial_cell
86,162,0,malignant_epithelial_cell
212,162,0,malignant_epithelial_cell
-237,163,0,malignant_epithelial_cell
-50,163,0,malignant_epithelial_cell
68,163,0,malignant_epithelial_cell
201,163,0,malignant_epithelial_cell
178,164,0,malignant_epithelial_cell
-130,165,0,malignant_epithelial_cell
-22,165,0,malignant_epithelial_cell
37,165,0,malignant_epithelial_cell
128,165,0,malignant_epithelial_cell
-199,166,0,malignant_epithelial_cell
31,166,0,malignant_epithelial_cell
186,166,0,malignant_epithelial_cell
-314,167,0,M0_macrophage
-183,167,0,malignant_epithelial_cell
126,167,0,malignant_epithelial_cell
327,167,0,effector_T_cell
-57,168,0,malignant_epithelial_cell
-7,168,0,malignant_epithelial_cell
219,168,0,malignant_epithelial_cell
-154,169,0,malignant_epithelial_cell
-120,169,0,malignant_epithelial_cell
-108,169,0,malignant_epithelial_cell
40,169,0,malignant_epithelial_cell
-222,170,0,malignant_epithelial_cell
140,170,0,malignant_epithelial_cell
-135,171,0,malignant_epithelial_cell
-72,171,0,malignant_epithelial_cell
153,171,0,malignant_epithelial_cell
65,172,0,malignant_epithelial_cell
187,172,0,malignant_epithelial_cell
21,173,0,malignant_epithelial_cell
-220,174,0,malignant_epithelial_cell
-47,174,0,malignant_epithelial_cell
6,174,0,malignant_epithelial_cell
110,174,0,malignant_epithelial_cell
289,174,0,M0_macrophage
48,175,0,malignant_epithelial_cell
199,175,0,malignant_epithelial_cell
-285,176,0,effector_T_cell
-264,176,0,effector_T_cell
-184,176,0,malignant_epithelial_cell
192,176,0,malignant_epithelial_cell
-375,177,0,effector_T_cell
-152,177,0,malignant_epithelial_cell
-326,178,0,effector_T_cell
-165,179,0,malignant_epithelial_cell
-134,179,0,malignant_epithelial_cell
-46,179,0,malignant_epithelial_cell
-45,179,0,malignant_epithelial_cell
-289,180,0,M0_macrophage
-187,180,0,malignant_epithelial_cell
98,180,0,malignant_epithelial_cell
171,180,0,malignant_epithelial_cell
-22,181,0,malignant_epithelial_cell
23,181,0,malignant_epithelial_cell
409,181,0,effector_T_cell
188,182,0,malignant_epithelial_cell
201,182,0,malignant_epithelial_cell
214,182,0,malignant_epithelial_cell
-349,183,0,effector_T_cell
-89,183,0,malignant_epithelial_cell
-43,183,0,malignant_epithelial_cell
19,183,0,malignant_epithelial_cell
27,183,0,malignant_epithelial_cell
115,184,0,malignant_epithelial_cell
79,185,0,malignant_epithelial_cell
-345,186,0,effector_T_cell
-251,186,0,effector_T_cell
232,186,0,malignant_epithelial_cell
223,187,0,malignant_epithelial_cell
-220,188,0,malignant_epithelial_cell
-212,188,0,malignant_epithelial_cell
-70,188,0,malignant_epithelial_cell
-50,188,0,malignant_epithelial_cell
63,188,0,malignant_epithelial_cell
-79,189,0,malignant_epithelial_cell
-39,189,0,malignant_epithelial_cell
-19,192,0,malignant_epithelial_cell
43,192,0,malignant_epithelial_cell
128,192,0,malignant_epithelial_cell
137,192,0,malignant_epithelial_cell
172,192,0,malignant_epithelial_cell
-225,193,0,malignant_epithelial_cell
20,193,0,malignant_epithelial_cell
-73,194,0,malignant_epithelial_cell
-26,194,0,malignant_epithelial_cell
46,195,0,malignant_epithelial_cell
-167,196,0,malignant_epithelial_cell
57,196,0,malignant_epithelial_cell
-221,197,0,malignant_epithelial_cell
-189,197,0,malignant_epithelial_cell
385,197,0,M0_macrophage
-114,198,0,malignant_epithelial_cell
95,199,0,malignant_epithelial_cell
209,199,0,malignant_epithelial_cell
-325,200,0,effector_T_cell
-275,200,0,M0_macrophage
-102,200,0,malignant_epithelial_cell
-38,200,0,malignant_epithelial_cell
100,200,0,malignant_epithelial_cell
113,200,0,malignant_epithelial_cell
-25,201,0,malignant_epithelial_cell
-88,202,0,malignant_epithelial_cell
23,202,0,malignant_epithelial_cell
27,202,0,malignant_epithelial_cell
39,202,0,malignant_epithelial_cell
83,204,0,malignant_epithelial_cell
118,204,0,malignant_epithelial_cell
151,204,0,malignant_epithelial_cell
-114,205,0,malignant_epithelial_cell
-93,205,0,malignant_epithelial_cell
50,205,0,malignant_epithelial_cell
210,205,0,malignant_epithelial_cell
-28,206,0,malignant_epithelial_cell
-17,206,0,malignant_epithelial_cell
285,206,0,M0_macrophage
-5,207,0,malignant_epithelial_cell
36,207,0,malignant_epithelial_cell
141,207,0,malignant_epithelial_cell
-177,208,0,malignant_epithelial_cell
-12,208,0,malignant_epithelial_cell
71,208,0,malignant_epithelial_cell
109,208,0,malignant_epithelial_cell
112,208,0,malignant_epithelial_cell
-169,209,0,malignant_epithelial_cell
-9,209,0,malignant_epithelial_cell
53,209,0,malignant_epithelial_cell
-42,210,0,malignant_epithelial_cell
138,210,0,malignant_epithelial_cell
-132,211,0,malignant_epithelial_cell
-115,212,0,malignant_epithelial_cell
34,212,0,malignant_epithelial_cell
293,212,0,M0_macrophage
371,212,0,effector_T_cell
132,213,0,malignant_epithelial_cell
-97,214,0,malignant_epithelial_cell
-182,215,0,malignant_epithelial_cell
-124,215,0,malignant_epithelial_cell
95,215,0,malignant_epithelial_cell
-105,216,0,malignant_epithelial_cell
